account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_eve_minutes,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,number_customer_service_calls,churn_flag
128,0,0,0,227.9,130,302.6,71,191.5,82,5.5,7,1,1
69,0,1,31,194.9,63,191.6,90,153.0,129,13.2,2,2,0
113,0,1,34,44.9,63,134.2,82,168.4,118,13.3,3,1,0
87,0,1,30,262.8,114,215.8,130,154.8,88,7.8,2,0,0
71,0,0,0,211.2,70,252.7,122,225.8,104,12.3,3,0,0
87,0,0,0,223.2,109,127.5,86,289.3,83,14.5,4,3,0
117,0,0,0,119.0,82,187.5,108,189.3,97,11.5,3,1,0
177,0,0,0,266.1,91,225.2,79,224.7,58,8.9,8,3,1
66,0,0,0,170.5,103,254.3,77,197.3,138,10.5,2,2,0
110,0,0,0,178.5,124,146.9,141,217.1,102,9.9,7,1,0
204,0,0,0,205.2,145,154.8,95,191.4,77,14.1,5,3,0
32,0,1,31,232.8,97,183.5,111,206.8,111,13.0,2,0,0
133,0,1,39,239.9,107,253.8,77,128.7,85,6.7,3,5,0
185,0,0,0,55.6,97,288.7,83,111.2,110,12.1,3,2,0
91,0,0,0,109.8,100,189.6,104,206.7,85,11.1,3,1,0
131,0,0,0,196.1,89,185.5,87,250.0,132,5.2,6,2,0
153,0,0,0,166.8,127,143.5,121,210.7,130,11.8,4,0,0
141,0,0,0,242.8,90,234.1,80,211.5,104,6.0,3,5,0
169,0,0,0,266.7,105,158.2,88,287.7,111,13.8,3,3,1
127,0,1,23,182.0,80,216.1,85,156.9,82,9.8,4,1,0
57,0,0,0,85.9,92,193.9,127,231.5,93,10.1,2,0,0
123,0,1,33,146.6,87,114.8,59,220.4,99,2.9,7,0,0
103,0,1,35,110.5,101,208.3,81,87.4,77,13.9,2,4,1
101,0,0,0,118.6,89,199.6,97,53.3,61,11.5,5,1,0
123,0,1,22,197.6,105,80.0,86,120.8,82,15.6,12,2,0
78,0,1,32,210.3,116,192.2,83,246.1,92,10.8,4,6,0
101,0,1,28,220.3,96,285.8,72,203.0,111,9.4,6,4,0
67,0,1,34,161.7,114,207.6,115,205.7,114,9.2,4,0,0
64,1,0,0,146.7,83,148.3,91,238.6,69,12.5,3,3,0
173,0,0,0,109.4,103,101.3,111,167.3,106,7.8,7,1,0
135,0,0,0,144.1,115,249.8,68,211.4,82,13.6,3,1,0
75,0,1,42,248.9,93,170.8,108,104.5,91,11.2,8,1,0
88,0,0,0,85.7,112,221.6,70,190.6,75,11.6,3,4,1
112,0,0,0,214.8,112,209.7,104,164.4,97,9.4,5,3,0
113,0,0,0,158.9,137,242.8,109,247.8,97,6.5,4,0,0
121,0,1,28,110.0,94,141.5,76,237.3,87,6.4,3,2,0
70,0,0,0,152.8,145,183.6,102,151.8,75,10.5,2,1,0
90,0,0,0,145.6,103,197.1,137,294.5,83,10.5,4,0,0
39,0,0,0,93.3,83,199.6,114,206.2,104,6.5,4,0,0
142,0,0,0,216.8,134,187.8,106,138.1,108,8.3,2,0,0
176,0,0,0,201.9,101,154.7,78,164.4,79,9.0,2,1,0
105,0,0,0,146.4,81,225.1,80,230.1,117,8.5,2,1,0
57,0,0,0,272.7,74,224.9,85,178.2,104,10.5,3,2,1
88,0,0,0,172.8,81,193.4,90,89.6,107,12.8,5,2,0
95,0,0,0,190.2,119,157.1,70,181.5,120,14.0,6,0,0
147,0,0,0,130.6,83,208.1,144,204.6,72,15.6,3,3,0
101,0,0,0,158.4,92,188.0,117,219.7,125,13.5,4,4,1
115,0,0,0,166.5,111,236.2,98,205.6,92,15.6,2,1,0
103,0,0,0,129.3,103,202.8,89,233.0,126,12.9,2,2,0
82,0,0,0,199.3,112,193.4,120,254.4,117,7.0,10,0,0
141,0,0,0,185.1,126,233.0,98,152.2,106,9.1,7,0,0
149,0,0,0,175.4,80,197.4,127,188.2,102,9.7,2,2,0
131,0,0,0,263.4,123,151.9,74,218.5,101,10.7,2,2,0
119,0,0,0,94.2,108,264.1,100,203.7,79,7.3,3,1,0
112,0,0,0,189.4,83,219.0,89,168.0,116,7.1,8,3,0
116,0,1,35,118.0,103,167.2,106,205.7,102,11.8,2,2,0
94,0,0,0,212.1,98,189.4,89,352.2,95,8.4,5,3,0
114,0,1,31,222.8,98,180.5,105,151.3,101,13.0,4,0,0
63,0,1,25,190.0,137,116.6,76,141.5,110,12.2,2,1,0
130,0,0,0,271.8,129,237.2,128,210.1,91,8.7,2,4,1
122,0,1,29,195.4,83,268.2,93,168.0,95,8.4,6,3,0
166,0,0,0,199.6,93,214.3,99,196.8,110,7.2,5,3,0
78,0,1,21,160.6,85,223.1,79,124.0,92,9.5,1,2,0
148,0,1,26,158.7,91,160.5,127,218.3,88,9.9,3,1,0
154,0,0,0,154.5,122,214.2,71,178.0,105,12.0,2,3,1
110,0,1,34,192.3,114,129.3,114,136.3,102,6.3,12,1,0
75,0,0,0,305.1,106,188.0,115,235.4,116,8.5,5,0,1
113,0,0,0,72.5,88,204.0,112,117.9,118,6.6,3,1,0
181,0,1,40,105.2,61,341.3,79,165.7,97,6.3,3,2,0
51,0,0,0,180.5,88,134.7,102,170.7,97,10.0,3,2,0
102,0,1,29,214.7,86,314.3,109,280.2,110,14.3,2,0,0
107,0,0,0,86.8,95,108.1,85,204.3,87,13.2,3,1,0
88,0,0,0,131.5,99,174.8,128,184.2,83,7.9,2,5,1
82,0,0,0,135.4,102,237.1,122,118.3,91,17.5,4,0,0
204,0,0,0,174.3,85,254.1,95,176.4,96,5.9,3,6,0
130,0,0,0,203.9,63,191.8,93,132.5,125,12.1,4,3,0
174,0,0,0,235.5,108,142.3,143,316.7,131,12.5,5,0,0
129,0,0,0,157.0,113,256.9,97,185.5,126,12.1,2,2,0
190,1,0,0,111.9,55,223.0,124,243.2,81,10.0,7,3,0
54,1,0,0,236.3,91,152.8,130,160.3,98,11.2,8,3,0
78,0,0,0,163.6,88,283.4,93,262.1,108,8.6,9,0,0
100,0,1,29,213.6,127,175.9,82,207.2,100,8.9,3,1,0
70,0,1,30,143.4,72,170.0,92,127.9,68,9.4,4,3,0
117,0,0,0,97.1,98,228.0,131,240.0,111,10.6,3,1,0
68,0,0,0,94.1,93,147.6,80,213.5,85,10.1,2,0,0
27,0,0,0,226.3,95,274.3,109,242.7,119,8.2,3,2,1
181,0,1,27,190.3,93,249.0,127,215.7,82,10.6,4,1,0
112,0,0,0,185.4,114,191.4,119,144.0,78,10.0,11,2,0
93,0,0,0,179.5,121,191.9,131,165.5,125,12.0,4,0,0
102,0,0,0,158.0,94,207.9,100,190.4,120,10.1,10,0,0
93,0,0,0,173.0,131,190.4,108,290.0,66,10.4,2,0,0
107,0,1,32,134.2,101,211.9,145,167.6,138,8.2,5,1,0
100,0,1,32,125.2,123,230.9,101,192.0,106,12.6,9,3,0
115,0,0,0,195.9,111,227.0,108,313.2,113,13.2,1,2,0
63,0,1,13,214.2,61,181.2,88,174.0,68,10.3,2,0,0
57,0,0,0,221.1,101,236.7,65,252.3,137,9.5,1,0,0
119,0,1,26,132.0,100,173.3,121,203.5,108,11.6,5,1,0
73,0,0,0,157.6,92,198.3,87,364.9,106,9.1,4,1,0
98,0,1,30,110.3,71,182.4,108,183.8,88,11.0,8,2,0
139,1,0,0,161.5,121,192.9,137,168.3,96,11.2,13,0,0
31,0,1,28,171.8,116,240.7,125,245.5,80,10.6,7,1,0
129,0,1,32,211.0,99,155.1,89,234.8,96,11.4,5,1,0
115,0,0,0,139.3,89,192.3,95,151.0,75,9.3,3,7,1
108,0,0,0,291.6,99,221.1,93,229.2,110,14.0,9,2,1
139,0,0,0,139.0,110,132.9,93,272.0,120,12.1,1,0,0
102,0,0,0,234.8,125,199.2,99,163.2,88,10.0,1,4,0
149,0,0,0,187.6,83,201.4,81,264.2,79,8.8,1,1,0
113,0,0,0,159.8,143,210.1,93,175.1,86,13.1,7,2,0
131,0,1,33,177.1,100,194.0,85,253.4,124,5.2,5,1,0
83,0,0,0,117.9,101,160.4,92,235.3,150,11.4,10,0,0
96,0,1,21,247.6,95,256.3,150,158.6,72,10.8,6,2,0
98,0,0,0,169.9,77,138.3,155,142.6,105,8.5,7,1,0
3,0,0,0,185.0,120,203.7,129,170.5,89,14.1,3,3,0
77,0,1,17,204.9,84,201.0,102,219.7,97,11.3,5,0,0
75,0,1,24,225.5,119,182.0,108,270.9,106,9.4,2,3,0
40,0,0,0,169.7,115,141.4,123,253.0,115,10.5,3,4,1
108,0,0,0,239.3,102,223.4,127,251.4,104,10.6,6,0,0
100,0,0,0,113.3,96,197.9,89,284.5,93,11.7,2,4,1
16,0,0,0,161.9,100,230.1,138,148.8,78,10.2,11,3,0
115,0,1,16,133.3,110,185.7,111,161.5,113,5.6,4,2,0
108,0,1,25,170.7,88,109.9,113,165.7,99,8.7,1,3,0
161,0,0,0,322.3,100,230.4,135,241.5,104,7.8,5,2,1
147,0,0,0,124.4,74,320.9,78,157.2,126,10.4,4,2,0
107,0,0,0,146.9,94,114.3,111,114.5,97,11.4,5,3,0
120,0,0,0,192.6,123,206.4,105,283.2,93,10.8,3,1,0
107,0,1,36,96.3,83,179.6,91,166.3,121,10.3,2,1,0
58,0,0,0,131.9,96,167.6,107,205.9,106,14.7,5,3,0
91,0,0,0,147.2,121,175.2,87,136.3,80,13.3,3,2,0
13,0,0,0,143.1,139,239.6,88,221.7,123,7.1,5,2,0
104,0,0,0,280.4,127,179.4,79,150.6,77,15.2,6,5,0
93,0,1,31,237.2,85,213.1,100,192.7,87,10.7,4,1,0
95,0,0,0,184.2,95,181.6,101,143.4,113,12.8,4,2,0
104,0,0,0,109.1,141,187.1,140,216.6,100,10.0,4,3,0
35,0,0,0,138.1,115,158.2,82,215.7,118,10.3,2,5,1
143,0,0,0,155.4,112,290.9,92,228.4,91,13.9,5,1,0
62,0,0,0,245.3,91,122.9,130,228.4,102,8.5,4,4,0
60,1,0,0,205.9,97,277.4,117,202.0,139,11.0,2,0,1
56,0,0,0,221.9,112,278.2,122,288.1,85,7.1,5,0,1
183,0,0,0,190.0,100,246.6,78,304.2,107,9.5,4,1,0
94,0,0,0,220.8,111,156.2,67,187.9,89,10.5,4,2,0
73,0,1,47,173.7,117,204.0,114,174.6,94,6.3,3,2,0
123,0,0,0,114.8,94,150.0,104,268.6,119,9.6,4,2,0
64,0,0,0,113.8,97,192.3,97,214.9,89,10.4,1,3,0
127,1,0,0,143.2,60,179.5,159,171.8,122,6.2,4,4,1
33,0,0,0,184.4,111,203.8,110,237.4,100,9.3,5,3,0
123,0,0,0,224.0,99,210.7,80,231.9,75,2.1,5,0,0
148,0,0,0,216.2,95,185.7,105,300.0,143,10.0,5,2,0
81,0,0,0,129.9,121,230.1,105,140.5,123,13.3,3,0,0
52,0,0,0,204.4,97,273.2,128,179.6,118,11.0,5,1,0
91,0,1,44,216.6,101,173.1,98,242.1,95,9.1,3,1,0
152,0,0,0,228.1,93,136.4,106,197.3,107,9.0,2,1,0
201,0,0,0,225.9,110,299.1,86,251.3,81,11.2,4,1,1
78,0,0,0,103.5,115,117.9,102,201.0,94,12.0,3,4,1
67,0,0,0,115.5,70,252.2,143,208.9,91,7.5,6,0,0
100,0,0,0,218.8,125,148.3,102,277.8,97,9.7,6,1,0
41,0,0,0,223.8,67,244.8,74,223.8,156,12.3,5,3,0
133,0,0,0,143.8,71,184.0,131,275.5,132,12.9,4,3,0
36,0,1,43,29.9,123,129.1,117,325.9,105,8.6,6,2,0
51,0,1,28,276.7,121,203.7,99,246.2,88,8.3,3,0,0
84,0,1,41,153.9,102,140.7,117,217.7,101,12.8,5,1,0
91,0,0,0,190.5,128,205.5,103,130.7,63,13.8,5,0,0
110,0,0,0,192.6,102,178.9,118,214.6,74,9.4,4,1,0
121,0,0,0,215.6,74,192.9,98,144.0,103,10.1,4,5,0
109,0,0,0,180.0,100,229.0,103,139.4,105,7.8,8,3,0
95,0,0,0,157.3,116,197.5,77,128.2,111,8.4,4,2,0
72,0,0,0,196.5,88,158.6,129,269.3,118,6.8,3,0,0
73,0,0,0,240.3,130,162.5,83,231.9,136,11.9,3,0,0
108,0,0,0,193.3,126,154.7,85,174.8,98,9.4,6,3,0
58,0,1,39,211.9,40,274.4,76,210.5,139,5.4,4,1,0
76,1,0,0,246.8,110,206.3,63,208.4,123,13.2,5,0,1
103,0,0,0,174.7,151,148.0,56,168.2,109,15.8,3,6,1
87,0,0,0,240.0,83,134.1,106,189.1,84,9.3,2,0,1
35,0,1,37,181.2,76,177.6,98,228.0,136,5.0,3,2,0
88,0,0,0,113.7,67,165.1,127,141.5,142,10.8,3,1,0
77,0,1,29,211.1,89,223.5,97,148.4,106,9.7,9,2,0
30,0,0,0,247.4,107,175.9,76,287.4,90,11.3,2,0,0
53,0,1,32,131.2,63,227.4,125,178.9,105,12.8,2,2,0
152,0,0,0,161.4,84,163.6,88,153.2,121,11.8,5,1,0
59,0,1,32,211.9,120,202.9,136,213.5,95,8.8,5,1,0
143,0,0,0,160.4,120,285.9,104,182.5,85,6.9,4,3,0
142,0,1,40,230.7,101,256.8,88,263.9,92,6.4,3,1,0
105,0,0,0,232.6,96,253.4,117,154.0,101,10.5,9,1,0
111,0,0,0,294.7,90,294.6,72,260.1,121,10.8,3,1,1
143,0,0,0,133.4,107,223.9,117,180.4,85,10.2,13,1,0
93,0,1,22,306.2,123,189.7,83,240.3,107,11.7,2,0,0
79,0,0,0,236.8,135,186.4,87,126.9,112,10.4,5,2,0
93,1,0,0,168.4,114,276.0,127,196.2,48,11.4,3,1,0
103,0,0,0,70.9,134,134.5,112,168.8,164,12.0,6,2,0
93,0,0,0,152.1,141,215.5,107,262.4,111,12.0,7,1,0
149,1,0,0,180.9,79,194.9,83,197.8,109,8.8,9,3,0
23,0,1,31,156.6,84,161.5,96,294.6,107,9.4,6,1,0
221,0,1,24,180.5,85,224.1,92,205.7,103,2.4,3,0,0
164,0,1,30,238.8,100,230.0,121,206.3,66,13.2,8,1,0
104,0,1,18,182.1,66,213.6,65,193.0,108,13.4,9,2,0
150,0,1,35,139.6,72,332.8,170,213.8,105,8.8,2,2,0
184,0,1,12,200.3,76,253.6,105,149.3,93,10.2,5,0,0
88,0,0,0,153.5,94,251.7,118,182.2,99,8.5,6,1,0
61,1,1,29,128.2,119,171.7,83,250.9,114,11.7,6,3,0
110,0,0,0,159.5,145,202.3,101,256.0,96,16.7,2,2,0
115,0,0,0,226.4,101,276.8,60,213.4,82,12.3,4,3,1
33,0,0,0,251.9,81,194.6,96,211.2,87,8.4,3,2,0
100,0,0,0,264.5,117,194.0,111,262.7,111,7.5,4,2,1
209,0,0,0,153.7,105,188.6,87,200.8,95,10.7,2,0,0
27,0,0,0,232.1,81,210.8,101,165.4,87,15.0,6,5,0
117,0,0,0,201.9,86,212.3,96,176.9,98,7.8,10,1,0
87,0,0,0,186.9,79,182.6,105,143.1,90,4.2,14,1,0
129,0,1,27,196.6,89,180.6,95,245.0,83,6.6,5,1,0
142,0,0,0,232.1,102,168.2,110,197.3,120,9.9,3,1,0
112,0,0,0,166.0,79,74.6,100,247.9,74,6.3,7,0,0
75,0,1,28,200.6,96,164.1,111,169.6,153,2.5,5,1,0
97,0,1,25,141.0,101,212.0,85,175.2,138,4.9,2,3,0
121,0,1,34,245.0,95,216.9,66,112.4,125,7.5,8,0,0
142,1,0,0,140.8,140,228.6,119,152.9,88,10.9,7,1,0
121,0,0,0,255.1,93,266.9,97,197.7,118,8.8,3,3,1
87,0,1,33,125.0,99,235.3,81,215.3,95,10.2,7,2,0
34,0,0,0,180.6,65,280.4,99,292.4,105,5.0,3,1,0
177,1,0,0,248.7,118,172.3,73,191.9,87,11.3,2,1,1
58,0,1,30,178.1,111,236.7,109,264.0,118,8.4,2,0,0
113,1,0,0,122.2,112,131.7,94,169.5,106,10.3,9,5,1
101,0,0,0,231.3,87,224.7,88,214.6,69,7.2,7,1,0
89,0,0,0,111.2,101,122.1,94,180.8,85,12.6,2,3,0
77,1,1,44,103.2,117,236.3,86,203.5,101,11.9,2,0,1
146,0,0,0,138.4,104,158.9,122,47.4,73,3.9,9,4,1
93,0,0,0,146.3,85,216.6,95,233.0,82,11.5,3,0,0
55,0,0,0,132.0,103,279.6,114,180.0,74,13.5,4,0,0
88,0,0,0,274.6,105,161.1,121,194.4,123,9.2,4,2,0
63,0,0,0,185.3,87,225.3,87,194.3,93,11.7,3,0,0
127,0,1,24,154.8,69,177.2,105,207.6,102,9.0,4,1,0
57,0,1,30,179.2,105,283.2,83,228.1,77,14.7,5,1,0
138,1,0,0,286.2,61,187.2,60,146.2,114,11.0,4,2,1
171,0,0,0,137.5,110,198.1,109,292.7,131,13.3,5,2,0
148,0,0,0,243.0,115,191.8,91,117.8,93,13.4,5,2,0
127,0,0,0,134.9,79,221.5,114,113.8,118,15.0,2,1,0
61,0,0,0,234.2,76,216.7,108,130.6,122,13.9,2,1,0
131,0,0,0,175.1,73,171.9,116,131.1,94,7.3,6,1,0
88,0,0,0,142.2,107,262.4,84,139.2,99,10.1,5,1,0
89,0,1,24,97.8,98,207.2,67,214.5,126,5.9,2,0,0
82,0,0,0,266.9,83,229.7,74,251.7,99,11.0,6,3,1
138,0,1,33,155.2,139,268.3,79,186.4,71,9.7,4,3,0
115,0,0,0,200.2,92,244.9,107,190.9,96,8.8,3,1,0
117,1,0,0,198.4,121,249.5,104,162.8,115,10.5,5,1,0
60,0,0,0,180.3,67,208.0,68,181.2,101,12.8,6,2,0
62,0,0,0,86.3,84,238.7,99,238.4,79,12.5,1,2,0
133,0,0,0,295.0,141,223.6,101,229.4,109,12.9,4,2,1
131,0,0,0,240.9,108,167.4,91,322.2,109,14.7,8,3,0
65,0,0,0,207.7,109,217.5,117,125.6,111,8.0,5,1,0
120,0,1,27,128.5,115,163.7,91,242.9,121,0.0,0,1,0
142,0,1,22,224.4,114,146.0,106,241.4,98,8.8,2,1,0
134,0,0,0,164.9,115,126.5,96,238.5,125,10.0,9,2,0
87,0,0,0,238.0,97,164.5,97,282.5,132,10.6,6,2,0
139,0,1,43,231.0,85,222.3,82,148.0,105,8.3,5,2,0
76,0,0,0,107.3,140,238.2,133,271.8,116,10.0,3,4,1
100,0,0,0,185.0,122,182.5,92,274.9,92,5.1,8,1,0
99,0,1,31,244.1,71,203.4,58,234.0,115,7.7,4,3,0
48,0,1,27,141.1,109,224.7,94,174.3,122,13.2,2,1,0
57,0,0,0,158.1,117,115.2,149,182.4,92,11.8,7,0,0
170,0,1,42,199.5,119,135.0,90,184.6,49,10.9,3,4,1
78,0,0,0,109.5,105,286.1,90,247.6,113,4.9,9,1,0
127,0,0,0,107.9,128,187.0,77,218.5,95,0.0,0,0,0
119,1,1,22,172.1,119,223.6,133,150.0,94,13.9,20,1,1
95,0,0,0,160.0,133,215.3,98,188.9,87,9.1,4,0,0
110,0,0,0,227.7,88,170.0,96,128.7,57,11.7,5,1,0
74,0,0,0,203.8,77,205.1,111,154.9,109,9.0,2,1,0
148,0,1,33,241.7,84,165.8,84,160.6,80,11.3,3,1,0
83,0,0,0,78.1,70,239.3,115,144.4,112,12.3,4,1,0
73,0,0,0,187.8,95,149.2,143,201.4,113,11.0,4,2,0
111,0,1,21,127.1,94,228.3,116,166.7,108,7.1,3,1,0
84,0,0,0,280.0,113,202.2,90,156.8,103,10.4,4,0,1
75,1,0,0,153.2,78,210.8,99,153.5,100,7.8,3,1,0
114,0,1,26,137.1,88,155.7,125,247.6,94,11.5,7,2,0
71,1,0,0,186.1,114,198.6,140,206.5,80,13.8,5,4,1
58,0,1,22,224.1,127,238.8,85,174.2,86,11.5,7,2,0
106,0,1,29,83.6,131,203.9,131,229.5,73,8.1,3,1,0
172,0,0,0,203.9,109,234.0,123,160.7,65,17.8,4,4,0
45,0,0,0,211.3,87,165.7,97,265.9,72,13.3,6,1,0
100,1,0,0,219.4,112,225.7,102,255.3,95,12.0,4,4,0
94,0,0,0,190.4,91,92.0,107,224.8,108,13.6,17,2,0
128,0,0,0,147.7,94,283.3,83,188.3,124,6.9,5,2,0
181,0,0,0,229.9,130,144.4,93,262.4,110,14.2,4,2,0
127,0,0,0,102.8,128,143.7,95,191.4,97,10.0,5,1,0
89,0,0,0,178.7,81,233.7,74,131.9,120,9.1,4,1,0
149,0,1,18,148.5,106,114.5,106,178.3,98,6.5,4,0,0
103,0,1,29,164.1,111,219.1,96,220.3,108,12.3,9,0,0
163,1,0,0,197.2,90,188.5,113,211.1,94,7.8,8,1,0
122,1,0,0,140.0,101,196.4,77,120.1,133,9.7,4,4,1
60,0,0,0,193.9,118,85.0,110,210.1,134,13.2,8,3,0
62,0,0,0,321.1,105,265.5,122,180.5,72,11.5,2,4,1
117,0,0,0,118.4,126,249.3,97,227.0,56,13.6,3,5,1
159,0,0,0,169.8,114,197.7,105,193.7,82,11.6,4,1,0
78,0,0,0,193.4,99,116.9,88,243.3,109,9.3,4,2,0
96,0,0,0,106.6,128,284.8,87,178.9,92,14.9,7,1,0
79,0,0,0,134.7,98,189.7,68,221.4,128,11.8,5,2,0
192,0,1,36,156.2,77,215.5,126,279.1,83,9.9,6,2,0
68,0,0,0,231.1,57,153.4,55,191.3,123,9.6,4,3,0
28,0,0,0,180.8,109,288.8,58,191.9,91,14.1,6,2,0
184,1,0,0,213.8,105,159.6,84,139.2,137,5.0,10,2,0
74,0,1,25,234.4,113,265.9,82,241.4,77,13.7,4,0,0
137,0,0,0,223.6,86,244.8,139,94.2,81,9.5,7,0,0
103,0,1,29,294.7,95,237.3,105,300.3,127,13.7,6,1,0
99,0,0,0,216.8,123,126.4,88,220.6,82,15.7,2,1,0
108,0,0,0,197.4,78,124.0,101,204.5,107,7.7,4,2,0
117,0,0,0,226.5,85,141.6,68,223.0,90,6.9,5,1,0
63,0,1,32,218.9,124,214.3,125,260.3,120,12.9,3,1,0
138,0,0,0,89.1,117,126.8,46,190.5,71,9.9,4,2,0
128,0,1,43,177.8,100,147.3,89,194.2,92,11.9,1,0,0
140,0,0,0,93.2,109,197.6,116,219.8,94,10.5,2,1,0
102,0,0,0,228.1,86,156.0,97,227.9,124,10.6,9,1,0
96,0,0,0,208.1,93,189.2,107,279.6,90,7.4,2,1,0
178,0,1,22,112.8,66,232.6,100,194.8,119,14.3,3,1,0
75,0,0,0,225.3,124,228.0,81,254.3,106,11.7,3,1,0
106,0,1,25,169.4,105,240.5,108,159.4,114,13.9,5,4,0
158,0,0,0,193.3,121,208.1,97,228.1,99,7.1,9,1,0
102,0,0,0,95.6,88,167.6,106,177.3,95,9.8,2,3,0
92,0,1,25,79.8,99,313.6,120,135.5,104,9.3,8,2,0
69,0,0,0,229.2,111,165.3,104,235.1,80,5.2,5,1,0
117,0,1,38,259.3,94,245.6,71,269.3,125,9.2,1,3,0
76,0,1,41,212.6,110,172.7,97,186.3,78,10.1,5,0,0
72,1,0,0,101.0,110,240.0,70,333.5,105,11.1,6,0,0
115,1,1,6,140.1,125,157.9,100,249.4,96,10.1,3,1,0
68,0,0,0,150.4,106,199.0,131,109.7,103,12.3,3,3,0
97,0,0,0,100.8,74,233.8,88,208.7,79,12.6,3,2,0
92,0,0,0,138.1,131,175.7,128,192.7,119,10.0,3,3,0
90,0,1,30,191.3,104,257.1,109,177.7,89,11.0,1,1,0
72,0,0,0,168.3,76,212.4,126,200.2,132,12.0,3,2,0
73,0,0,0,137.6,113,179.7,75,172.8,71,10.7,2,1,1
54,0,0,0,255.4,122,22.3,87,152.6,72,11.1,6,0,0
161,0,0,0,166.2,125,279.4,78,181.0,85,13.4,6,1,0
125,1,0,0,158.7,112,155.7,126,246.0,110,8.3,1,2,1
194,0,0,0,258.3,76,306.0,88,241.8,106,13.6,4,1,1
69,0,1,40,77.0,106,161.7,94,188.6,82,12.5,6,1,0
141,0,1,33,168.4,127,185.1,106,220.0,78,11.0,4,2,0
98,0,0,0,307.2,65,138.6,97,381.6,99,10.2,4,2,1
110,0,0,0,175.6,91,236.5,127,194.9,114,9.5,8,0,0
70,0,0,0,169.1,48,219.8,62,193.5,105,10.7,8,3,0
72,0,0,0,190.7,111,241.6,103,278.1,95,4.4,3,1,0
66,0,0,0,239.6,120,230.3,110,153.0,82,8.6,3,1,0
79,0,0,0,121.3,112,282.8,107,123.1,83,7.4,4,1,0
61,0,0,0,208.4,102,326.1,96,201.9,73,10.1,8,1,1
97,1,0,0,230.6,131,261.3,136,157.1,96,6.8,4,0,0
63,0,0,0,112.5,95,211.2,67,227.5,96,11.1,8,0,0
105,0,0,0,167.7,93,234.1,103,169.7,121,6.9,5,3,0
159,0,0,0,180.1,103,193.4,148,251.2,109,13.4,5,0,0
83,0,0,0,129.6,81,189.7,117,219.0,118,9.8,4,2,0
93,0,0,0,215.5,108,230.9,70,144.1,134,13.2,4,0,0
98,0,0,0,211.9,65,224.6,95,233.0,81,9.9,3,2,0
163,0,0,0,82.0,95,125.2,103,171.3,107,8.0,4,1,0
169,0,1,22,149.1,103,207.2,91,265.4,92,11.4,7,2,0
111,0,0,0,304.6,56,157.6,101,188.2,116,12.4,1,1,1
163,0,0,0,277.7,118,115.3,91,170.3,90,10.4,8,0,0
85,0,0,0,209.1,57,110.7,111,113.3,113,12.8,4,1,0
190,0,0,0,196.1,95,228.3,88,243.6,95,7.6,3,3,0
39,0,0,0,121.6,99,267.6,99,99.7,88,7.1,2,1,0
84,0,0,0,204.1,132,164.4,117,165.1,123,0.0,0,1,0
71,0,0,0,212.1,114,235.9,91,207.7,135,11.3,5,4,0
114,0,0,0,178.3,86,176.5,99,187.1,83,13.8,2,1,0
135,0,0,0,181.8,92,159.6,63,232.4,78,7.0,6,0,0
93,0,0,0,120.6,104,205.5,95,182.5,107,9.6,6,2,0
82,0,0,0,172.4,112,131.7,89,182.8,78,8.8,9,1,0
64,0,0,0,160.6,110,171.9,97,105.2,56,7.3,2,0,1
76,0,1,12,98.4,100,187.5,119,177.0,68,15.1,3,1,0
112,0,0,0,109.0,126,212.7,106,208.3,92,7.9,3,1,0
137,0,0,0,144.5,119,167.3,89,175.1,76,6.1,4,5,1
140,0,0,0,193.1,82,260.3,107,241.3,93,13.3,5,2,0
106,0,0,0,182.8,96,193.7,93,219.5,113,7.7,2,2,0
166,0,1,32,148.4,86,170.6,119,201.5,124,11.3,12,1,0
137,0,0,0,75.8,107,256.9,98,204.4,118,10.5,3,2,0
161,0,0,0,198.0,90,186.4,102,219.2,90,9.3,2,1,0
120,0,0,0,253.2,95,210.8,86,253.9,81,9.5,4,5,1
187,0,1,25,199.9,64,134.6,110,210.4,78,11.7,6,3,0
102,0,1,25,187.5,105,272.3,88,216.4,91,11.7,2,2,0
82,0,0,0,183.6,111,303.5,88,189.8,115,10.3,6,0,0
100,0,1,21,86.1,95,189.9,126,201.3,113,11.7,4,0,0
45,0,0,0,126.8,83,157.8,100,158.3,97,11.0,4,3,0
114,0,0,0,108.3,95,168.3,104,153.1,109,9.1,2,1,0
43,1,0,0,160.5,92,235.8,121,111.8,95,13.8,5,1,1
103,0,0,0,147.3,81,158.4,88,193.8,103,11.0,3,2,0
57,0,0,0,165.1,91,240.8,56,277.0,100,9.5,3,2,0
52,0,1,31,122.2,88,139.0,100,141.9,141,5.7,10,3,0
74,0,0,0,156.3,102,273.1,118,215.8,113,9.0,4,3,0
74,0,1,46,277.7,109,270.0,114,165.3,82,10.4,2,1,0
40,1,1,21,147.4,117,262.8,110,202.0,97,10.9,5,0,0
83,0,0,0,228.4,113,163.3,103,248.0,114,7.8,6,1,0
102,0,0,0,184.6,133,166.8,94,225.2,105,6.8,8,1,0
79,0,1,25,219.0,95,241.9,95,203.4,102,5.6,5,4,0
110,0,0,0,220.9,100,279.6,76,239.8,107,13.5,9,1,1
